Release ; Filename ; Size ; LocTouched ; NR  ; NFix ; NAuth  ; LocAdded ; MaxLocAdded ; AvgLocAdded ; Churn ; MaxChurn ; AvgChurn ; ChgSetSize ; MaxChgSetSize ; AvgChgSetSize ; Bugginess
7;src\main\java\org\apache\bookkeeper\client\SyncCounter.java;71;87;3;0;2;86;85;0.0;85;85;0.0;285;278;170.0;no
7;src\main\java\org\apache\bookkeeper\conf\Configurable.java;42;47;1;0;1;47;47;0.0;47;47;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\meta\AbstractZkLedgerManager.java;442;927;20;11;3;700;251;1.0;473;251;1.0;203;73;20.0;yes
7;src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java;445;1094;22;16;3;798;514;1.0;502;514;1.0;119;47;13.0;yes
7;src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java;213;330;7;0;3;287;204;0.0;244;204;0.0;111;47;28.0;no
7;src\main\java\org\apache\bookkeeper\meta\LedgerManager.java;183;447;7;4;2;321;144;1.0;195;144;0.0;69;47;21.0;yes
7;src\main\java\org\apache\bookkeeper\meta\MSLedgerManagerFactory.java;554;945;9;5;2;782;691;1.0;619;691;1.0;112;73;18.0;yes
7;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetaStore.java;63;103;2;0;1;90;81;0.0;77;81;0.0;17;17;11.0;no
7;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreCursor.java;85;128;4;2;1;114;98;0.0;100;98;0.0;25;17;11.0;no
7;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreTable.java;308;405;3;0;2;374;341;1.0;343;341;1.0;31;17;13.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MSException.java;180;214;1;0;1;214;214;0.0;214;214;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetaStore.java;71;79;1;0;1;79;79;0.0;79;79;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreCallback.java;24;25;1;0;1;25;25;0.0;25;25;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreCursor.java;74;84;1;0;1;84;84;0.0;84;84;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreException.java;30;34;1;0;1;34;34;0.0;34;34;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreFactory.java;29;33;1;0;1;33;33;0.0;33;33;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreScannableTable.java;98;104;1;0;1;104;104;0.0;104;104;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreTable.java;161;172;1;0;1;172;172;0.0;172;172;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreTableItem.java;62;70;1;0;1;70;70;0.0;70;70;0.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\metastore\MetastoreUtils.java;121;140;1;0;1;140;140;0.0;140;140;0.0;5;5;5.0;no
7;src\main\java\org\apache\bookkeeper\metastore\Value.java;138;158;2;0;2;157;154;0.0;156;154;0.0;59;44;31.0;no
7;src\main\java\org\apache\bookkeeper\net\AbstractDNSToSwitchMapping.java;127;142;1;0;1;142;142;0.0;142;142;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\CachedDNSToSwitchMapping.java;135;152;1;0;1;152;152;0.0;152;152;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\CommonConfigurationKeys.java;29;31;1;0;1;31;31;0.0;31;31;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\DNSToSwitchMapping.java;56;60;1;0;1;60;60;0.0;60;60;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\NetUtils.java;55;60;1;0;1;60;60;0.0;60;60;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\NetworkTopology.java;818;876;1;0;1;876;876;1.0;876;876;1.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\Node.java;53;61;1;0;1;61;61;0.0;61;61;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\NodeBase.java;165;185;1;0;1;185;185;0.0;185;185;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\net\ScriptBasedMapping.java;237;264;1;0;1;264;264;0.0;264;264;0.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\processor\RequestProcessor.java;38;43;1;0;1;43;43;0.0;43;43;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\proto\BKStats.java;219;264;3;2;2;262;236;0.0;260;236;0.0;22;14;13.0;no
7;src\main\java\org\apache\bookkeeper\proto\BookieNettyServer.java;174;265;7;1;3;232;189;0.0;199;189;0.0;97;73;19.0;yes
7;src\main\java\org\apache\bookkeeper\proto\BookieProtoEncoding.java;173;214;3;0;2;204;118;0.0;194;118;0.0;82;73;31.0;no
7;src\main\java\org\apache\bookkeeper\proto\BookieRequestHandler.java;79;546;5;0;2;318;303;1.0;90;303;0.0;91;73;23.0;no
7;src\main\java\org\apache\bookkeeper\proto\BookkeeperInternalCallbacks.java;129;164;6;2;4;156;75;0.0;148;75;0.0;308;278;93.0;yes
7;src\main\java\org\apache\bookkeeper\proto\DataFormats.java;4086;4140;7;0;2;4114;1493;7.0;4088;1493;7.0;52;21;13.0;no
7;src\main\java\org\apache\bookkeeper\proto\PerChannelBookieClient.java;757;2003;43;26;5;1444;573;2.0;885;573;1.0;363;278;24.0;yes
7;src\main\java\org\apache\bookkeeper\proto\ResponseBuilder.java;43;57;2;0;2;52;40;0.0;47;40;0.0;14;12;10.0;no
7;src\main\java\org\apache\bookkeeper\replication\Auditor.java;465;801;11;7;2;665;234;1.0;529;234;1.0;67;41;12.0;yes
7;src\main\java\org\apache\bookkeeper\replication\AuditorElector.java;299;517;10;4;3;423;269;1.0;329;269;1.0;40;21;9.0;yes
7;src\main\java\org\apache\bookkeeper\replication\AutoRecoveryMain.java;249;329;11;4;3;306;267;0.0;283;267;0.0;51;21;12.0;yes
7;src\main\java\org\apache\bookkeeper\replication\BookieLedgerIndexer.java;127;150;4;2;2;143;139;0.0;136;139;0.0;37;21;12.0;yes
7;src\main\java\org\apache\bookkeeper\replication\ReplicationEnableCb.java;50;56;1;0;1;56;56;0.0;56;56;0.0;8;8;8.0;no
7;src\main\java\org\apache\bookkeeper\replication\ReplicationWorker.java;345;616;17;6;2;490;289;1.0;364;289;1.0;99;73;11.0;yes
7;src\main\java\org\apache\bookkeeper\streaming\LedgerInputStream.java;164;196;5;0;3;185;173;0.0;174;173;0.0;337;278;136.0;no
7;src\main\java\org\apache\bookkeeper\streaming\LedgerOutputStream.java;137;170;5;0;3;159;147;0.0;148;147;0.0;337;278;136.0;no
7;src\main\java\org\apache\bookkeeper\util\DaemonThreadFactory.java;36;39;1;0;1;39;39;0.0;39;39;0.0;25;25;25.0;no
7;src\main\java\org\apache\bookkeeper\util\EntryFormatter.java;65;79;2;0;1;78;77;0.0;77;77;0.0;84;73;44.0;no
7;src\main\java\org\apache\bookkeeper\util\HardLink.java;649;683;3;0;2;675;665;1.0;667;665;1.0;57;44;25.0;no
7;src\main\java\org\apache\bookkeeper\util\IOUtils.java;82;88;2;0;2;88;55;0.0;88;55;0.0;27;21;15.0;yes
7;src\main\java\org\apache\bookkeeper\util\LocalBookKeeper.java;233;858;20;6;5;582;209;1.0;306;209;0.0;356;278;45.0;yes
7;src\main\java\org\apache\bookkeeper\util\Main.java;47;64;4;1;3;59;54;0.0;54;54;0.0;303;278;137.0;no
7;src\main\java\org\apache\bookkeeper\util\MathUtils.java;69;127;8;4;4;108;38;0.0;89;38;0.0;306;278;71.0;yes
7;src\main\java\org\apache\bookkeeper\util\NativeIO.java;113;134;2;0;2;133;132;0.0;132;132;0.0;76;73;40.0;no
7;src\main\java\org\apache\bookkeeper\util\ReflectionUtils.java;144;152;2;0;1;152;129;0.0;152;129;0.0;70;47;36.0;no
7;src\main\java\org\apache\bookkeeper\util\SafeRunnable.java;32;59;4;0;2;49;38;0.0;39;38;0.0;288;278;151.0;no
7;src\main\java\org\apache\bookkeeper\util\Shell.java;587;677;1;0;1;677;677;1.0;677;677;1.0;24;24;24.0;no
7;src\main\java\org\apache\bookkeeper\util\SnapshotMap.java;120;137;2;0;1;134;132;0.0;131;132;0.0;23;23;15.0;no
7;src\main\java\org\apache\bookkeeper\util\StringEntryFormatter.java;40;47;1;0;1;47;47;0.0;47;47;0.0;15;15;15.0;no
7;src\main\java\org\apache\bookkeeper\util\Tool.java;39;43;1;0;1;43;43;0.0;43;43;0.0;15;15;15.0;no
7;src\main\java\org\apache\bookkeeper\util\net\DNS.java;325;356;1;0;1;356;356;1.0;356;356;1.0;17;17;17.0;no
7;src\main\java\org\apache\bookkeeper\versioning\Versioned.java;38;45;1;0;1;45;45;0.0;45;45;0.0;47;47;47.0;no
7;src\main\java\org\apache\bookkeeper\zookeeper\ZooKeeperWatcherBase.java;87;97;2;0;2;97;94;0.0;97;94;0.0;44;44;23.0;no
7;src\test\java\org\apache\bookkeeper\bookie\BookieAccessor.java;36;41;2;0;1;40;35;0.0;39;35;0.0;23;14;14.0;no
7;src\test\java\org\apache\bookkeeper\bookie\BookieInitializationTest.java;386;795;14;7;3;775;257;1.0;755;257;1.0;59;25;9.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\BookieJournalTest.java;487;742;16;10;3;660;394;1.0;578;394;1.0;155;79;18.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\BookieShutdownTest.java;129;268;5;2;1;266;72;0.0;264;71;0.0;11;7;4.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\BookieThreadTest.java;70;84;1;0;1;84;84;0.0;84;84;0.0;11;11;11.0;no
7;src\test\java\org\apache\bookkeeper\bookie\CompactionTest.java;488;942;15;6;3;822;317;1.0;702;317;1.0;152;79;19.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\CookieTest.java;323;469;6;2;3;414;298;1.0;359;298;1.0;119;79;30.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\EntryLogTest.java;205;310;14;6;3;268;90;0.0;226;90;0.0;141;79;19.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\IndexCorruptionTest.java;119;223;7;1;2;188;166;0.0;153;166;0.0;130;79;27.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\LedgerCacheTest.java;415;717;20;10;3;686;127;1.0;655;127;1.0;140;73;14.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\TestLedgerDirsManager.java;69;94;5;0;3;87;80;0.0;80;80;0.0;129;79;39.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\TestSyncThread.java;308;354;4;0;2;353;340;1.0;352;340;1.0;81;73;25.0;yes
7;src\test\java\org\apache\bookkeeper\bookie\UpgradeTest.java;232;361;12;6;3;321;143;1.0;281;133;0.0;159;79;24.0;yes
7;src\test\java\org\apache\bookkeeper\client\BookKeeperTest.java;209;463;10;2;3;450;88;1.0;437;88;1.0;137;79;21.0;yes
7;src\test\java\org\apache\bookkeeper\client\BookKeeperTestClient.java;64;77;4;0;2;74;61;0.0;71;61;0.0;112;95;42.0;no
7;src\test\java\org\apache\bookkeeper\client\BookieRecoveryTest.java;853;1518;29;15;4;1274;400;2.0;1030;400;2.0;404;278;39.0;yes
7;src\test\java\org\apache\bookkeeper\client\BookieWriteLedgerTest.java;203;252;5;2;2;241;230;0.0;230;230;0.0;121;79;33.0;yes
7;src\test\java\org\apache\bookkeeper\client\ClientUtil.java;32;36;2;0;1;36;30;0.0;36;30;0.0;10;6;6.0;no
7;src\test\java\org\apache\bookkeeper\client\LedgerCloseTest.java;206;433;7;4;2;428;157;1.0;423;157;1.0;80;73;15.0;yes
7;src\test\java\org\apache\bookkeeper\client\LedgerHandleAdapter.java;30;32;1;0;1;32;32;0.0;32;32;0.0;6;6;6.0;no
7;src\test\java\org\apache\bookkeeper\client\LedgerRecoveryTest.java;364;557;14;5;3;519;139;1.0;481;139;1.0;385;278;59.0;yes
7;src\test\java\org\apache\bookkeeper\client\ListLedgersTest.java;88;225;3;0;1;224;112;0.0;223;112;0.0;73;73;26.0;no
7;src\test\java\org\apache\bookkeeper\client\RoundRobinDistributionScheduleTest.java;54;70;3;0;2;67;64;0.0;64;64;0.0;129;79;58.0;yes
7;src\test\java\org\apache\bookkeeper\client\SlowBookieTest.java;183;235;6;2;3;223;208;0.0;211;208;0.0;135;79;33.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestFencing.java;348;490;14;8;3;438;343;1.0;386;343;1.0;182;79;25.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestLedgerChecker.java;388;474;7;0;2;468;371;1.0;462;371;1.0;139;79;31.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestLedgerFragmentReplication.java;305;368;6;0;2;354;188;1.0;340;188;1.0;123;79;29.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestRackawareEnsemblePlacementPolicy.java;261;293;3;1;2;286;254;0.0;279;254;0.0;29;24;11.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestSpeculativeRead.java;299;1035;8;3;3;689;333;1.0;343;333;1.0;149;79;29.0;yes
7;src\test\java\org\apache\bookkeeper\client\TestWatchEnsembleChange.java;64;71;1;0;1;71;71;0.0;71;71;0.0;12;12;12.0;yes
7;src\test\java\org\apache\bookkeeper\meta\GcLedgersTest.java;243;466;11;5;3;416;167;1.0;366;167;1.0;132;79;20.0;yes
7;src\test\java\org\apache\bookkeeper\meta\LedgerLayoutTest.java;128;198;6;2;3;173;136;0.0;148;136;0.0;159;79;39.0;yes
7;src\test\java\org\apache\bookkeeper\meta\LedgerManagerIteratorTest.java;38;86;2;0;1;86;43;0.0;86;43;0.0;3;3;3.0;yes
7;src\test\java\org\apache\bookkeeper\meta\LedgerManagerTestCase.java;76;136;5;2;2;113;77;0.0;90;77;0.0;54;47;19.0;yes
7;src\test\java\org\apache\bookkeeper\meta\TestLedgerManager.java;292;400;8;4;3;363;261;1.0;326;261;1.0;190;79;40.0;yes
7;src\test\java\org\apache\bookkeeper\metastore\MetastoreScannableTableAsyncToSyncConverter.java;51;59;1;0;1;59;59;0.0;59;59;0.0;17;17;17.0;no
7;src\test\java\org\apache\bookkeeper\metastore\MetastoreTableAsyncToSyncConverter.java;105;131;1;0;1;131;131;0.0;131;131;0.0;17;17;17.0;no
7;src\test\java\org\apache\bookkeeper\metastore\TestMetaStore.java;538;678;5;0;2;663;649;1.0;648;649;1.0;139;79;37.0;yes
7;src\test\java\org\apache\bookkeeper\proto\TestBKStats.java;39;100;5;2;1;93;45;0.0;86;45;0.0;89;79;22.0;no
7;src\test\java\org\apache\bookkeeper\proto\TestDeathwatcher.java;51;122;3;0;1;121;60;0.0;120;60;0.0;73;73;26.0;yes
7;src\test\java\org\apache\bookkeeper\proto\TestPerChannelBookieClient.java;266;490;10;5;3;475;98;1.0;460;96;1.0;95;73;14.0;yes
7;src\test\java\org\apache\bookkeeper\replication\AuditorBookieTest.java;256;451;11;4;2;359;277;1.0;267;277;0.0;146;79;23.0;yes
7;src\test\java\org\apache\bookkeeper\replication\AuditorLedgerCheckerTest.java;371;573;13;3;2;509;352;1.0;445;352;1.0;149;79;21.0;yes
7;src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java;297;475;6;3;3;430;276;1.0;385;276;1.0;31;13;8.0;yes
7;src\test\java\org\apache\bookkeeper\replication\AutoRecoveryMainTest.java;98;147;3;2;1;147;69;0.0;147;69;0.0;15;13;11.0;yes
7;src\test\java\org\apache\bookkeeper\replication\BookieAutoRecoveryTest.java;368;422;3;0;2;420;418;1.0;418;418;1.0;20;17;13.0;yes
7;src\test\java\org\apache\bookkeeper\replication\BookieLedgerIndexTest.java;205;332;5;0;2;281;233;0.0;230;233;0.0;127;79;34.0;yes
7;src\test\java\org\apache\bookkeeper\replication\ReplicationTestUtil.java;54;118;2;0;1;118;59;0.0;118;59;0.0;10;10;10.0;no
7;src\test\java\org\apache\bookkeeper\replication\TestAutoRecoveryAlongWithBookieServers.java;87;198;2;0;1;198;99;0.0;198;99;0.0;10;10;10.0;yes
7;src\test\java\org\apache\bookkeeper\replication\TestReplicationWorker.java;517;942;18;3;3;781;431;1.0;620;431;1.0;68;21;11.0;yes
7;src\test\java\org\apache\bookkeeper\test\AsyncLedgerOpsTest.java;214;326;8;1;3;292;256;0.0;258;256;0.0;389;278;102.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java;484;838;22;7;3;677;336;1.0;516;336;1.0;143;47;13.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookieClientTest.java;226;366;13;2;4;305;232;0.0;244;232;0.0;379;278;69.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java;334;646;17;7;4;542;305;1.0;438;305;1.0;396;278;54.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookieJournalRollingTest.java;243;407;10;3;3;340;222;1.0;273;222;0.0;157;79;26.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java;933;2046;21;8;4;1560;720;3.0;1074;720;2.0;403;278;46.0;yes
7;src\test\java\org\apache\bookkeeper\test\BookieZKExpireTest.java;97;146;10;5;4;127;90;0.0;108;90;0.0;261;172;41.0;yes
7;src\test\java\org\apache\bookkeeper\test\CloseTest.java;81;122;7;1;4;111;74;0.0;100;74;0.0;366;278;110.0;no
7;src\test\java\org\apache\bookkeeper\test\ConcurrentLedgerTest.java;173;240;12;3;4;213;178;0.0;186;178;0.0;389;278;74.0;yes
7;src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java;106;130;5;0;2;124;116;0.0;118;116;0.0;196;95;60.0;yes
7;src\test\java\org\apache\bookkeeper\test\ConfigurationTest.java;57;71;3;1;2;69;55;0.0;67;55;0.0;109;79;42.0;yes
7;src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java;87;126;4;2;2;125;74;0.0;124;74;0.0;86;79;25.0;no
7;src\test\java\org\apache\bookkeeper\test\LedgerDeleteTest.java;154;262;13;1;3;216;163;0.0;170;163;0.0;405;278;69.0;yes
7;src\test\java\org\apache\bookkeeper\test\LoopbackClient.java;103;146;8;0;4;133;117;0.0;120;117;0.0;349;278;96.0;no
7;src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerMultiDigestTestCase.java;55;64;2;0;1;64;63;0.0;64;63;0.0;50;47;29.0;no
7;src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerTestCase.java;49;56;2;0;1;56;55;0.0;56;55;0.0;50;47;29.0;no
7;src\test\java\org\apache\bookkeeper\test\MultipleThreadReadTest.java;299;319;1;0;1;319;319;1.0;319;319;1.0;11;11;11.0;yes
7;src\test\java\org\apache\bookkeeper\test\PortManager.java;52;55;1;0;1;55;55;0.0;55;55;0.0;31;31;31.0;no
7;src\test\java\org\apache\bookkeeper\test\ReadOnlyBookieTest.java;254;330;7;3;3;330;166;1.0;330;166;1.0;30;16;7.0;yes
7;src\test\java\org\apache\bookkeeper\test\TestBackwardCompat.java;534;722;7;2;3;670;506;1.0;618;506;1.0;156;79;36.0;yes
7;src\test\java\org\apache\bookkeeper\test\ZooKeeperUtil.java;134;318;13;9;2;270;133;0.0;222;133;0.0;99;41;15.0;yes
7;src\test\java\org\apache\bookkeeper\util\StaticDNSResolver.java;69;80;1;0;1;80;80;0.0;80;80;0.0;24;24;24.0;no
7;src\test\java\org\apache\bookkeeper\util\TestDiskChecker.java;100;129;4;0;2;120;96;0.0;111;96;0.0;99;79;29.0;yes
7;src\test\java\org\apache\bookkeeper\util\TestUtils.java;48;52;1;0;1;52;52;0.0;52;52;0.0;1;1;1.0;no
7;codahale-metrics-provider\src\main\java\org\apache\bookkeeper\stats\CodahaleOpStatsLogger.java;58;68;1;0;1;68;68;0.0;68;68;0.0;6;6;6.0;yes
7;twitter-ostrich-provider\src\main\java\org\apache\bookkeeper\stats\twitter\ostrich\CounterImpl.java;44;53;1;0;1;53;53;0.0;53;53;0.0;13;13;13.0;no
7;twitter-ostrich-provider\src\main\java\org\apache\bookkeeper\stats\twitter\ostrich\OstrichProvider.java;68;78;1;0;1;78;78;0.0;78;78;0.0;13;13;13.0;yes
7;twitter-science-provider\src\main\java\org\apache\bookkeeper\stats\twitter\science\CounterImpl.java;60;69;1;0;1;69;69;0.0;69;69;0.0;13;13;13.0;no
7;twitter-science-provider\src\main\java\org\apache\bookkeeper\stats\twitter\science\HTTPStatsExporter.java;71;77;1;0;1;77;77;0.0;77;77;0.0;13;13;13.0;no
7;twitter-science-provider\src\main\java\org\apache\bookkeeper\stats\twitter\science\OpStatsLoggerImpl.java;64;72;1;0;1;72;72;0.0;72;72;0.0;13;13;13.0;no
7;src\main\java\org\apache\bookkeeper\stats\Counter.java;45;50;1;0;1;50;50;0.0;50;50;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\Gauge.java;27;28;1;0;1;28;28;0.0;28;28;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\NullStatsProvider.java;33;40;1;0;1;40;40;0.0;40;40;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\OpStatsData.java;66;76;1;0;1;76;76;0.0;76;76;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\OpStatsLogger.java;44;49;1;0;1;49;49;0.0;49;49;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\Stats.java;57;63;1;0;1;63;63;0.0;63;63;0.0;11;11;11.0;no
7;src\main\java\org\apache\bookkeeper\stats\StatsProvider.java;41;45;1;0;1;45;45;0.0;45;45;0.0;11;11;11.0;no
7;src\main\java\org\apache\hedwig\jms\ConnectionImpl.java;392;476;1;0;1;476;476;1.0;476;476;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\ConnectionMetaDataImpl.java;66;77;1;0;1;77;77;0.0;77;77;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\DebugUtil.java;57;69;1;0;1;69;69;0.0;69;69;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\LRUCacheMap.java;87;104;1;0;1;104;104;0.0;104;104;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\LRUCacheSet.java;96;115;1;0;1;115;115;0.0;115;115;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\MessagingSessionFacade.java;381;421;1;0;1;421;421;1.0;421;421;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\Mutable.java;50;61;1;0;1;61;61;0.0;61;61;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\SessionImpl.java;1711;2033;2;0;2;2021;2009;3.0;2009;2009;3.0;198;158;101.0;yes
7;src\main\java\org\apache\hedwig\jms\StateManager.java;144;179;1;0;1;179;179;0.0;179;179;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\jndi\HedwigInitialContext.java;88;106;1;0;1;106;106;0.0;106;106;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\jndi\HedwigInitialContextFactory.java;31;33;1;0;1;33;33;0.0;33;33;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\BytesMessageImpl.java;576;657;1;0;1;657;657;1.0;657;657;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\MapMessageImpl.java;240;295;1;0;1;295;295;0.0;295;295;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\MessageImpl.java;733;872;1;0;1;872;872;1.0;872;872;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\MessageUtil.java;380;444;1;0;1;444;444;1.0;444;444;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\ObjectMessageImpl.java;143;168;1;0;1;168;168;0.0;168;168;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\StreamMessageImpl.java;668;752;1;0;1;752;752;1.0;752;752;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\TextMessageImpl.java;113;135;1;0;1;135;135;0.0;135;135;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\header\JmsHeader.java;1124;1126;1;0;1;1126;1126;2.0;1126;1126;2.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\message\header\MetadataProcessor.java;144;163;1;0;1;163;163;0.0;163;163;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\BinaryArithmeticFunction.java;156;184;1;0;1;184;184;0.0;184;184;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\BinaryExprFunction.java;42;51;1;0;1;51;51;0.0;51;51;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\ExprFunction.java;24;25;1;0;1;25;25;0.0;25;25;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\InterpretSelectorParserVisitor.java;158;180;1;0;1;180;180;0.0;180;180;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\LogicalComparisonFunction.java;55;64;1;0;1;64;64;0.0;64;64;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\MyNode.java;80;101;1;0;1;101;101;0.0;101;101;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\PropertyExprFunction.java;412;512;1;0;1;512;512;1.0;512;512;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\SelectorConstant.java;166;187;1;0;1;187;187;0.0;187;187;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\SelectorEvalState.java;47;56;1;0;1;56;56;0.0;56;56;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\SelectorEvaluationException.java;34;39;1;0;1;39;39;0.0;39;39;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\TreeDumperSelectorParserVisitor.java;232;261;1;0;1;261;261;0.0;261;261;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\UnaryArithmeticFunction.java;60;73;1;0;1;73;73;0.0;73;73;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\UnaryExprFunction.java;52;65;1;0;1;65;65;0.0;65;65;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\selector\ValueComparisonFunction.java;274;329;1;0;1;329;329;1.0;329;329;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\HedwigConnectionFactoryImpl.java;57;64;1;0;1;64;64;0.0;64;64;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\HedwigConnectionImpl.java;142;164;1;0;1;164;164;0.0;164;164;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\HedwigMessagingSessionFacade.java;537;628;2;1;2;626;621;1.0;624;621;1.0;194;158;100.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\MessageConsumerImpl.java;65;74;1;0;1;74;74;0.0;74;74;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\MessageProducerImpl.java;95;117;1;0;1;117;117;0.0;117;117;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\QueueSessionImpl.java;71;84;1;0;1;84;84;0.0;84;84;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\TopicPublisherImpl.java;191;228;2;0;2;227;226;0.0;226;226;0.0;198;158;101.0;yes
